tweet_count,negative_tweet_pct,skewness,polarization,date,negative_tweet_pct_7d,skewness_7d,polarization_7d
234364,20.332474270792442,0.11606587386850616,0.056023962724650544,2020-03-27,22.240748393998324,0.14404628532242642,0.07050045129391283
875338,20.655563907884726,0.031173208210512452,0.06539873740200929,2020-03-27,22.697032328897453,0.27443161160135254,0.07568440140090056
296675,28.38493300749979,0.2321068123219004,0.06687115530462627,2020-03-28,23.000648737635505,0.3040975910205658,0.07282710849847676
743236,24.30600778218493,0.6088796545742654,0.07717198843974188,2020-03-28,23.26272735241564,0.32806791330581014,0.07211781582060066
397974,26.849492680426362,0.8646124311046871,0.09986079492630172,2020-03-29,23.352799950555973,0.3164883766404927,0.07270234392286126
661920,21.383701957940538,0.1945461158530083,0.06800217548948513,2020-03-30,23.645962633649994,0.28032235940068984,0.07522427751002894
130497,20.926917860180694,0.24909129720779155,0.07149589645738982,2020-03-31,22.97282187761487,0.2587410888030956,0.07339846942259495
858728,20.962982457774757,0.0350091172112839,0.06011565944047475,2020-03-31,22.825565799610064,0.19149351539131285,0.07132193962547069
729083,22.70770268954289,-0.22198891246810773,0.08305227251218311,2020-04-01,22.250701683039843,0.043283009995608475,0.0698321970654523
170566,23.67294771525392,0.08103791813874082,0.05409049869258821,2020-04-01,22.15348172879526,0.048331332119634154,0.07017145163065235
595741,23.275215236151283,0.13814664069178584,0.062636279859872,2020-04-02,22.165781009956394,0.03198448618544477,0.06952431669854432
190993,22.82544386443482,-0.17286110666524335,0.089432597006173,2020-04-02,22.391828912781193,0.03295175911428904,0.07051509912811081
230530,20.70316227822843,0.22988437072118803,0.07037695744588557,2020-04-03,22.47849260436822,0.07891856769127956,0.06952638447781372
476914,21.013012828308668,0.13466337566846587,0.06696595193263356,2020-04-03,22.193380945349684,0.09331457197005497,0.07231639382464707
135598,22.54531777754834,0.04178002771319377,0.06705113644744022,2020-04-04,22.06275667531664,0.13629238501898341,0.07389593571553081
527615,23.314348530652083,0.0997787475708259,0.07613126996010348,2020-04-04,23.125037352893052,0.20257096224140891,0.07203819253698739
157945,21.677166102124158,0.18180994809016865,0.07362056412042167,2020-04-05,23.65665304465938,0.19378010953122485,0.07307842591908191
587925,22.360845345919973,0.4389913320342851,0.07369307309605817,2020-04-05,23.80691453221982,0.2030676287426738,0.07712110075496195
129376,30.261408607469704,0.2910889338917351,0.07642839475636903,2020-04-06,23.796886193046664,0.21206962279376393,0.07925112030845381
593933,24.42447212059273,0.1683484017498997,0.07765859112054727,2020-04-06,23.963541449283337,0.22519714988321832,0.07844972004441467
128988,22.064843241231742,0.1996760101486085,0.09526467578379384,2020-04-07,23.6296945355898,0.2256317643411649,0.07643485289254633
425030,22.475119403336237,0.10479398607082448,0.08196127332188316,2020-04-07,23.357620145240908,0.1855601860375188,0.07558547200394605
128982,24.48093532430882,0.1916714371970066,0.07052146811182956,2020-04-08,21.922511346717222,0.164691125944048,0.07556382338973654
467047,19.340237706269388,0.1848522492957947,0.059516494057343265,2020-04-08,21.79685215349719,0.08358020494960867,0.07509111367910436
122632,20.456324613477722,0.1584902839087625,0.06774740687585622,2020-04-09,21.47016129021051,0.08226747520250345,0.07111536017844487
456023,20.215647017803924,0.14500551323743968,0.0762768544569024,2020-04-09,21.79364229203068,0.13568654416763043,0.07139744709799478
61695,23.544857768052516,-0.3994280452111758,0.07434962314612205,2020-04-10,21.526505808221327,0.13749681615936074,0.07125731778683778
525963,19.77800719822497,0.19048690191887208,0.06743440127917744,2020-04-10,21.871578854299553,0.10780716927983504,0.07158260037165907
75236,24.739486416077412,0.47872746882671324,0.08393588175873253,2020-04-11,22.03095025407104,0.09234855464014735,0.07365398159790397
417598,22.61097993764338,0.2043433411391188,0.06954056293373052,2020-04-11,22.838291018557406,0.08770098688161646,0.07469335276476051
80057,21.755749028816968,-0.022975278860885125,0.06179347215109235,2020-04-12,23.086494278021203,0.16027322432218472,0.07310743450276416
388950,21.571924411878133,0.05027998143094862,0.08224707545957063,2020-04-12,23.600362698955536,0.14418938513398832,0.07221054966585491
88232,25.86703236920845,0.11247253892772344,0.083552452624898,2020-04-13,22.93074339801487,0.02717096081101838,0.06899795642210264
288277,25.282280584299127,0.10857761687280211,0.06324819531214769,2020-04-13,22.134860036584005,-0.06781394902859242,0.0676319628669697
380174,23.37508614476529,0.07790002760149708,0.061156207420812576,2020-04-14,22.53883276579035,-0.09803433090366662,0.06728971841577315
367776,20.052151309492736,-0.3404015014340762,0.06144772905246672,2020-04-15,22.73999147161286,-0.12545241623772838,0.0641727565501014
135565,17.039796407627335,-0.46055102773815687,0.05997860804779995,2020-04-15,22.9688756252901,-0.12918569025530044,0.06027531399488227
59312,24.583558133261395,-0.23451795198640435,0.05939776099271648,2020-04-16,22.96244432428777,-0.14286233084058256,0.05911338589855559
364895,22.98003535263569,-0.14164661590748373,0.060428342399868454,2020-04-16,23.13877629703646,-0.14802451089915616,0.0578677279558479
68473,27.469221444949106,0.08633962080471887,0.056270354738364024,2020-04-17,23.287234439202077,-0.07916267796686997,0.058093717959736516
336970,25.237261477282846,0.012841132775827413,0.055114698637860934,2020-04-17,23.904387600324494,-0.004628558652633982,0.058012609663800244
55877,24.60940995400612,0.04176476719148197,0.052436601821858726,2020-04-18,23.522051712842778,0.07146661824519573,0.057950728193773796
2187256,21.09135830465204,0.14163132909192697,0.06302965907968706,2020-04-18,23.281074720167272,0.08282504295088038,0.05851283959234203
1925995,21.359868535484257,0.061187807461495054,0.059410849976246044,2020-04-19,22.479249441586457,0.04695629707458894,0.05901913704672498
484562,21.90720692088938,0.29814828629840373,0.05896459070253136,2020-04-19,22.061387957993812,0.04743253058194991,0.06030823928227962
1769476,21.293196403907146,-0.062137642967691205,0.06436312218984604,2020-04-20,21.537670124528034,0.04573721219298027,0.06138940071749136
467011,21.856444494883416,-0.1647416003293213,0.059814436919044735,2020-04-20,21.633234816415715,0.039622807204552565,0.06081302589108579
458103,22.3122310921343,0.016174767327354247,0.06413841428674337,2020-04-21,21.818693787903026,0.02090550806968272,0.060686987635095634
1766744,20.943385119745702,0.029897538468694498,0.060004731868340856,2020-04-21,21.789469443541627,-0.03444645153397367,0.06172839124114995
1771505,21.7603111478658,0.09883049417293295,0.05899503529484817,2020-04-22,22.087575006305748,-0.036160931654925156,0.06260516851592145
444945,22.658081335895446,-0.06983328648259382,0.05852858218431491,2020-04-22,21.86152254033321,-0.021037435279866148,0.06374105763467335
1738586,21.702636510359568,-0.08931543092719098,0.06625441594491155,2020-04-23,21.540117096457582,-0.0635284691204291,0.06349912288844504
493684,23.379935343256008,-0.0741390038143516,0.07050056311324653,2020-04-23,21.60498903606769,-0.0720763900123301,0.06407970282123851
1772712,20.274077233075648,-0.05887712570390828,0.067765660750308,2020-04-24,21.640972834042117,-0.10025345058075244,0.06458810321149745
462552,20.06239298500493,-0.28126246955658646,0.062444871063145335,2020-04-24,21.562320248736626,-0.09385562958574027,0.06476349349362487
566001,21.39748869701644,-0.02993790777461244,0.06406879139789505,2020-04-25,21.75922398790075,-0.13407921553460753,0.06362736387864183
1680968,22.01219773368678,-0.09840892980602355,0.06255383802666083,2020-04-25,21.297673723453197,-0.11669202699458177,0.061142460799221324
1919931,22.10751323875702,-0.025048539517508597,0.059756314159206764,2020-04-26,21.51105524619424,-0.10779166561358057,0.059323031769085446
300867,23.08096268450844,-0.3708805325692617,0.058301508640030315,2020-04-26,21.670338506170328,-0.07000382552743932,0.05876934181293108
1788528,20.149083492123133,0.04757131596582877,0.05310624155730299,2020-04-27,21.69420340389069,-0.05822537549229898,0.05808306373858225
428896,21.767747892262925,0.0034254039631000694,0.05502965753935686,2020-04-27,21.838454180679275,-0.0295884931077856,0.058064251871840465
423688,21.177375804837524,-0.016747588953597726,0.058569041370064766,2020-04-28,21.746631381714877,-0.022941590199122668,0.05855608613497918
1831423,21.56454298105899,0.05251124247136994,0.05926484487745322,2020-04-28,21.242431128175703,0.051639146189520736,0.059794418647319554
287430,23.021953171206903,0.1020492468855701,0.062422154959468394,2020-04-29,21.21296564927875,0.035397041942934825,0.06153142132656986
1946102,21.464753646006223,0.02147978084313195,0.06319915400117773,2020-04-29,21.114990461469407,0.0460418994967322,0.06322724620358812
1773485,19.551560909734224,0.15118462215124215,0.06696983622641296,2020-04-30,20.88584570652771,0.07382674396614579,0.06324136956490897
444601,19.942825139844487,-0.06612341376027261,0.06526526031205508,2020-04-30,20.900251337080608,0.06345209238978929,0.062491636129718656
410954,21.08192157759749,0.07793940683968169,0.0669004316784847,2020-05-01,20.542988536359523,0.06016436779587205,0.06095647153972696
1809030,19.573362520245656,0.17774632233229742,0.05866790489931068,2020-05-01,20.544620014902016,0.09466873442590969,0.061654333244679276
413983,21.66538239492926,-0.020111318563125594,0.054016710831121084,2020-05-02,20.833724818997887,0.08723947516067136,0.06200240834460454
1830695,20.5211135661593,0.0790351747281495,0.051676002829526495,2020-05-02,20.93762871696921,0.11341355622786775,0.06035751493914214
1849240,21.476173995803684,0.26301034725339534,0.06808418593584391,2020-05-03,21.19182472590642,0.12643299386789403,0.05894022878842784
385858,21.57529453840532,0.09917980729457385,0.06940636192588984,2020-05-03,21.204587041703544,0.10517560137102162,0.058148885259033244
1790906,20.67015242564378,0.11709515371010218,0.05375100647381828,2020-05-04,21.103367259046845,0.1109885506646405,0.05899451889293733
417133,22.861293640157935,0.16907547031986556,0.056979428623484596,2020-05-04,21.431365356737636,0.09967245570948195,0.06050293391048843
436583,19.662698730825525,0.02894457485419055,0.053128500193548533,2020-05-05,21.761475995986483,0.09547675025522394,0.060399152684146716
1787836,20.95684391633237,0.020579326492206573,0.05993614626844968,2020-05-05,21.90847579511911,0.08731526333126903,0.05882190199539211
1789237,22.81710024999483,-0.00017748995796024877,0.06223490795238417,2020-05-06,22.533672819477676,0.07315500204199296,0.059598109229646805
430938,23.786948470545646,0.23364040907358916,0.06735771735145195,2020-05-06,22.566102205094946,0.0453157868476066,0.06027421272706575
1873038,22.604293132333673,0.04204939882688959,0.05836560710460759,2020-05-07,22.660964014325003,0.031113582542525525,0.06236104085617262
375014,25.04653159615374,0.017973324685169673,0.05918445711360109,2020-05-07,22.756509726513674,0.019197201146825826,0.06314428036601757
330648,23.08829933947884,-0.025799036040838958,0.06171215310541724,2020-05-08,22.57242130835999,-0.0026977448363838053,0.06328437544334656
1882831,20.326731395435914,-0.07047085528137703,0.06773629709729657,2020-05-08,22.154223885887127,-0.04260015674609624,0.061575617806848316
1876784,21.62566390165304,-0.06283534327769132,0.06541882283736435,2020-05-09,21.954778115555747,-0.0532704336857033,0.062345505048987164
367188,21.52848132291905,-0.15344211184042766,0.06321557349368716,2020-05-09,21.510020136905773,-0.05713071412155313,0.0616752235076844
396921,20.85956651323563,-0.045676474294397855,0.05539641389596418,2020-05-10,21.01704720336908,-0.059435570589380815,0.060963041403884206
1826560,21.208172740014014,-0.03264253975035988,0.06375481779957953,2020-05-10,20.901622604881815,-0.052895071183011726,0.05943720668641728
381704,21.933225745603924,-0.009048638365779132,0.054492486324481795,2020-05-11,20.467159401981235,-0.04600303792867184,0.057627155191739006
1853460,19.63748880472198,-0.04193303131563273,0.056726878378815834,2020-05-11,20.572124422907063,-0.031201394486963286,0.05616943046334207
1837791,19.51875920602506,-0.0246873594367934,0.05705545407502812,2020-05-12,20.623236503759056,-0.026742891246447575,0.05695631812059331
363385,18.584421481348983,-0.014591110497312074,0.05274846237461645,2020-05-12,20.60408962004572,-0.02250284914769745,0.056731883406261494
426681,22.263236469399857,-0.049830607748467814,0.05301150039490861,2020-05-13,20.498890226019103,-0.03272746774707874,0.056791252987199746
1807219,21.217351079199588,-0.014466951610787898,0.06090462749672287,2020-05-13,20.863947614891412,-0.022259920928272028,0.05776565375225986
1694204,21.07414455402065,-0.002962245059108968,0.06218377479925676,2020-05-14,21.11533167273475,-0.01286057517599811,0.05765356833704933
532490,21.196829987417605,-0.0806209685614482,0.0549080733910496,2020-05-14,21.597316148336297,-0.027857296583131352,0.05923223091270201
402674,22.192890526828155,0.031339796416014275,0.06354768373423662,2020-05-15,21.600550637538937,0.002025968633372899,0.06158121185242611
1847475,21.27844761092843,0.041108060829124014,0.05627085616855438,2020-05-15,21.7959967273859,-0.008732496518553812,0.06103491994259027
2828159,21.958312810559804,-0.11956816034724478,0.0637991004041852,2020-05-16,21.958038308045975,-0.04027307811313965,0.06110806186915728
366730,22.28587789381834,0.15935224876706197,0.0694543669729774,2020-05-16,22.273813326512943,0.06261433678899099,0.06226932568634449
2860675,22.585473708128326,-0.08977620767427487,0.05708058412787192,2020-05-17,22.14465774867565,0.09226738373345733,0.06175664603204125
560931,22.20843561864115,-0.22374631622120986,0.06269576828522581,2020-05-17,22.13585590707907,0.09515701703550808,0.06384531918478197
670258,23.40725511668641,0.6395909357534663,0.0630369201113601,2020-05-18,21.9872884466573,0.11515420118655527,0.06343831349000849
3240018,21.288801481967077,0.2389111250272787,0.05995892615411396,2020-05-18,21.953602158825568,0.09469823551581345,0.061758027642344185
659613,21.216834719752338,0.061335493943479286,0.0708915682377394,2020-05-19,22.036494050562936,0.10028509352007833,0.06186047522309505
3107823,20.918340587607467,0.020412128710085513,0.060950060540770824,2020-05-19,22.004944150080725,0.13939811289032797,0.061265441216270713
659186,22.050073878996216,0.016160489071869247,0.05769236603932729,2020-05-20,22.407508431088615,0.022878010479124872,0.05993408886205226
3096714,23.165716950289887,-0.050668201644420735,0.05779771719312794,2020-05-20,22.454641647146836,0.01516457362304396,0.060323395846413386
2978326,21.987586315265688,0.05004481937053753,0.05853053023745554,2020-05-21,22.25333228756255,0.025254320034196597,0.058392628230483655
693741,26.225205083741628,-0.17604978112495528,0.0537174536318309,2020-05-21,22.327961911632475,0.03337568110605385,0.05809160316348127
603694,21.618733994374633,0.18491706703471233,0.06268407504464182,2020-05-22,22.01114353330191,0.04506206442437325,0.05831131428765749
2888149,19.80766920266233,0.13196371882154775,0.0573761949262313,2020-05-22,21.715725884384803,0.11585491184683641,0.060191301670700185
2908406,21.440747956096914,0.07726165621308628,0.05884288507175408,2020-05-23,21.727570285105063,0.15418484629938797,0.06170478561693814
573321,19.83234523068229,0.09796517230010499,0.05923034390856082,2020-05-23,21.2804342234064,0.21122673843944398,0.06528720125485367
3002186,21.09779340787013,0.4448817303128214,0.07095762887442683,2020-05-24,21.267866295350473,0.20831931817720337,0.06658713278665888
569158,22.070497120307543,0.3183543605383985,0.06912491786112117,2020-05-24,21.43865884632677,0.2234667148414485,0.07126557862721679
654260,23.095252651850945,0.2232434638554368,0.07879436309723963,2020-05-25,21.384569799388508,0.26657249829796886,0.08167882954447071
2893363,21.530758497983143,0.16456512519902802,0.07178359576727843,2020-05-25,21.528049383111686,0.2454292883541362,0.08309328607146449
2896123,21.003217059496436,0.23799549547126372,0.09012531581013651,2020-05-26,21.578702570876704,0.18866911346611218,0.08557843956477418
581589,21.062124627529062,0.3790021404087291,0.13173564149253167,2020-05-26,21.868505250837867,0.13659525623499494,0.0868873800276783
2807474,20.836702316744518,-0.05003729730672413,0.0691315395975172,2020-05-27,21.721595857860002,0.10555601810627387,0.08586610636511019
526837,21.45236572222528,0.04756050609665337,0.08835370332759468,2020-05-27,22.426673024617816,0.07473953461001585,0.08753211571949256
2939307,24.09911588003567,-0.0461626400794221,0.07828750110145011,2020-05-28,23.369063598822482,0.06199787091634357,0.08323124986543587
673525,22.0668869010059,0.00596879695438926,0.07164544745926284,2020-05-28,25.94295383968581,0.005348753413432337,0.07253730366404722
506701,26.466298665287812,-0.05115025927477803,0.08344566124795491,2020-05-29,27.703434487726014,0.0284580520797679,0.07012248783433225
2869929,27.59995107892913,0.14880384961555768,0.06001925483173974,2020-05-29,28.070786150473136,0.05210315643218892,0.0645247767006003
622912,39.07935631357238,-0.017541682111649512,0.05687801808281105,2020-05-30,29.067282906765815,0.03935283281346885,0.05903905798592406
2505197,33.16006685302593,0.11172779335762481,0.05222782878951236,2020-05-30,29.341990576282416,0.045906047547171924,0.05609699002643135
2704286,24.023827361455112,0.21307623656360047,0.049169725391471165,2020-05-31,30.075279764390647,0.06219495559632342,0.05022502328630148
593620,31.07459317408443,-0.13541490541046258,0.03988747009871635,2020-05-31,29.57984414883731,0.06850963893574027,0.05002674860365907
2650547,23.9898405876221,0.05184130009031078,0.05105097174281384,2020-06-01,27.87397062878287,0.15113539960698594,0.04932746672020326
530562,31.599322982045454,0.06287209706928244,0.04234189406704589,2020-06-01,27.961183393241477,0.17329129531335052,0.04939017759173052
2656583,24.131901770055745,0.19300663299147566,0.05863133205324283,2020-06-02,28.032820292024233,0.15455714566842543,0.04983491491548166
555585,27.13824167319132,0.5608386425870701,0.05198304489862037,2020-06-02,26.80458703344529,0.1456705142709144,0.05091166488258812
549834,33.770556204236186,0.26681906330217703,0.05266680489020323,2020-06-03,26.778431971670297,0.1549277230205597,0.05019512634481208
2717371,24.525285652934397,0.08193718904912482,0.05228288665772911,2020-06-03,25.308810351132593,0.17382014426564116,0.04942951233495873
538854,22.476960364031815,-0.1976213251930399,0.047424719868461584,2020-06-04,25.448595357905806,0.1690370527532473,0.049441661942651094
1792172,23.806755155197155,0.11664176133782796,0.04603520197838154,2020-06-04,25.173063384321672,0.0872616467417849,0.04904303910482956
412951,21.31197163828154,0.19511904578485276,0.03698259599807241,2020-06-05,24.46723947289927,0.08058133232336077,0.04820106674611271
2912901,25.11039681746822,0.15952499240471849,0.058716379307089395,2020-06-05,24.67401624562405,0.06096314847175351,0.04700388738358171
2661229,25.209517858102405,-0.01158919949316684,0.04919268503386969,2020-06-06,25.09664773014445,-0.015190971183857514,0.050114317332472735
468283,28.829788824279333,0.22005686237320826,0.046772998379185235,2020-06-06,25.185731918371612,-0.1518898642742093,0.05556979035438815
533271,25.972723062007873,-0.05539009791212597,0.04390263112001215,2020-06-07,24.97857841865606,-0.24314846197365103,0.05925673132374077
2348921,25.435380755674625,-0.7307001627823172,0.06919772951069875,2020-06-07,24.38122944953354,-0.2890515683205503,0.05795878856920339
419859,24.430344472787294,-0.8402504902946345,0.08422351313178948,2020-06-08,23.718384288422158,-0.2866991376142414,0.058294940318472196
2564755,19.861897140272657,-0.44369113811123934,0.06279118278354073,2020-06-08,22.8417671558561,-0.3016658930006421,0.058964117553217954
467472,20.92895403361057,-0.16179675202357616,0.04963078002532772,2020-06-09,22.81697181909714,-0.31110218068557643,0.05940812021863691
2511439,20.569601730322734,0.004877815450995705,0.051545747278751344,2020-06-09,22.597676017347656,-0.18173481560182955,0.05785474979284012
2590481,22.69346889631694,0.1152895746684026,0.05145723902240549,2020-06-10,22.228266205463665,-0.04923408966627348,0.053770468672053866
473531,25.799155704695153,-0.12144411170666579,0.04701064977794484,2020-06-10,22.40724818785123,0.03700948415354955,0.053799900403286846
477521,23.900310143428246,0.17487139280391054,0.05832413653012119,2020-06-11,22.54070201197775,0.06984474305857015,0.0587083194704847
2679840,21.84447578959938,0.08725459125425819,0.05563354528628575,2020-06-11,23.24969226433215,0.04509203098683059,0.06446187697269203
581375,21.114771016985596,0.1600138786275219,0.06299720490217157,2020-06-12,23.3784368316976,-0.019199368244967995,0.06671957214507092
2807951,21.863130802496197,0.06805006031156804,0.08398971349571271,2020-06-12,23.881619906071098,-0.14010473815434424,0.07164685139910608
570950,25.532533496803573,-0.1683911690511812,0.09182064979420264,2020-06-13,23.63429499209835,-0.21017301426054022,0.06962943180590862
2531240,23.594680867875034,-0.3347502199541875,0.06726110522905769,2020-06-13,25.22346278698954,-0.3772778121579,0.07795945216479382
2538085,29.321437225309634,-0.9677817010722995,0.08150160455619099,2020-06-14,25.645174058011765,-0.5170892553035145,0.0789087612097061
479863,22.169035745619063,-0.3156065399394613,0.04420219937773906,2020-06-14,25.7217321704735,-0.5674409915681479,0.07495411540558163
616243,32.96865035383769,-1.0824789940272606,0.11394368779848209,2020-06-15,25.02790848431615,-0.5633774283212657,0.07004748291587205
3159255,24.06674991414115,-0.8186662233917787,0.06964236821655738,2020-06-15,25.227162961140152,-0.5267390652818159,0.06676060815059474
678297,22.399037589728394,-0.2844120935408661,0.056307192866841514,2020-06-16,24.323461224643715,-0.40079121218263586,0.06324427692426708
3194145,20.67576769370207,-0.13994622632300585,0.05747422236623572,2020-06-16,24.337511876203553,-0.3837800460364523,0.0649208008069547
695117,24.98946220564308,-0.07828167867803973,0.044252981872116494,2020-06-17,22.672238088734836,-0.239411129912249,0.05617659131855225
3080495,22.995525069834557,-0.08614672937803863,0.05688728597189737,2020-06-17,23.484299643234262,-0.11788107664744653,0.05189280003343233
607853,22.26739030653793,-0.19652837691617686,0.05593786655655232,2020-06-18,23.857380611255756,-0.0650362640724648,0.05114025256933209
2975070,21.311733841556666,-0.0718965811578371,0.05273422137966502,2020-06-18,25.60797196771481,-0.03343574984099056,0.049157985521269945
698258,29.751180795637143,0.032044149461838596,0.03965582922071784,2020-06-19,25.95647864062467,-0.027970568885558524,0.050306750313085284
3012910,25.010604365878837,0.08550159448400592,0.05103936061813994,2020-06-19,27.02081446656836,0.004497195221997771,0.05064911329910443
621262,32.929907188915465,0.08125737329731386,0.043598353029800634,2020-06-20,28.897959377316255,0.04773441875448335,0.0497164503748585
2850041,27.429008916012087,-0.04002541199001544,0.05229433541482386,2020-06-20,29.52813664830548,0.06990990022943933,0.04920318806667031
2782344,30.44587585144037,0.14112761937485543,0.059283826874031394,2020-06-21,29.430250988685057,0.05658358767012827,0.05060554022912089
760951,35.4074046817732,0.10613218781122216,0.04940922608683082,2020-06-21,29.538019190011603,0.05053608745033041,0.05121282026486106
3019573,25.722974738481234,0.08333178916685476,0.049141385222347664,2020-06-22,29.508533674781066,0.09255325167161403,0.052215082357616856
570299,29.06598117829419,-0.06124003845333879,0.049472294357871927,2020-06-22,29.200926054469495,0.059172627294691034,0.05584202514933049
3164912,25.76498177516468,0.04316909294542093,0.05529032086832114,2020-06-23,29.31268246263856,0.0021778114434841123,0.057391646553169154
710532,32.72350858230171,0.3753775228462992,0.05061418767909116,2020-06-23,27.732214422590204,-0.028695882973853924,0.0580960365168761
3090962,25.27575557383106,-0.27368978262847643,0.07768293495681927,2020-06-24,27.764892555180364,-0.08369623636445953,0.059757375679053856
771326,31.22817070862385,-0.25783609158359305,0.07013117670090209,2020-06-24,28.010044282299955,-0.07692241487410463,0.0588213356897685
3096414,24.34412840143469,-0.10998367311014408,0.054339955832779466,2020-06-25,28.05422480600574,-0.08595341192061678,0.058273507357309184
767425,25.95172166661237,-0.3016706845673845,0.06077075935759195,2020-06-25,26.893248347498247,-0.14711332607554586,0.05850344883160713
787092,30.782043268131297,-0.01382328802085443,0.04292001443287443,2020-06-26,26.946149965117325,-0.12846481997507342,0.0545018568228605
3183118,26.07424544110523,-0.020047886380164272,0.05145552254110592,2020-06-26,26.237770337344436,-0.03912947194503028,0.05756741253983725
3119556,24.596673372749198,-0.05274187623820415,0.0522237779991768,2020-06-27,27.14980120181275,-0.05853685249192684,0.058775853695119736
758358,25.646066897164665,-0.14315023992516948,0.04967179089559284,2020-06-27,26.921177637123826,-0.006065992732469127,0.05921324515761122
3043627,26.2695133142136,0.367511344626709,0.09159006671973931,2020-06-28,25.96573906388174,0.0161077283437516,0.06632935434423749
697431,30.728344452712886,-0.24583533693841997,0.06279904391975694,2020-06-28,25.760947249178326,-0.00817730248022644,0.06785826927258289
3129879,24.351356713789894,0.06562533374881947,0.06383249959503227,2020-06-29,25.71597428318641,-0.014126060670937338,0.06801547654531506
699731,24.093973255436733,0.14139275951269065,0.09273277873925838,2020-06-29,26.35536366416835,0.005774971837490062,0.06942346699191136
751119,24.6407027381813,-0.19004310214801054,0.0621579270395237,2020-06-30,26.039546066209578,-0.03432053882812634,0.06493398577979805
3157439,24.28186261080578,-0.09438318357318043,0.05332422890830195,2020-06-30,24.82538530776157,0.002113637097184668,0.06427815430681631
769423,30.12179256403825,-0.0038430123661776835,0.05952772402176696,2020-07-01,24.915260143368663,0.01558557867364572,0.06688869241906144
3273951,24.058790128502228,0.08684276996739412,0.06016369823494609,2020-07-01,24.27771706674061,-0.02680316748498001,0.06422055737694513
2794880,22.229219143576824,0.009203894538757123,0.05820822360888482,2020-07-02,23.732798285445618,-0.027015910327394792,0.06263219286061135
1091220,24.980480563039535,0.15992892478404683,0.08210626638074815,2020-07-02,24.12722688714602,-0.027699180593369732,0.0663928570397045
3232507,19.63117171904036,-0.15532846359768945,0.0740558334444442,2020-07-03,23.362619139078685,-0.07019966170437826,0.07146411395156071
768779,20.826271269116354,-0.19153230204491403,0.05103937542518721,2020-07-03,24.02677939923631,-0.036097537656727,0.0722236630122135
3604219,27.042862822708607,-0.09916607543500498,0.07964887816195408,2020-07-04,24.76181414603631,-0.0053943538185968675,0.0723654211190227
213593,24.769538327566913,-0.30134638014323734,0.09502652240476045,2020-07-04,25.325475578178366,-0.023406813070490546,0.06772959482530802
471957,28.70791194960558,0.32555763830095297,0.0654805416595156,2020-07-05,26.186086000750638,-0.05129911714518155,0.06635639948376902
3080192,27.37446237117686,0.22412618140566798,0.0592005303565492,2020-07-05,26.921329140545815,-0.10274401215678396,0.07025699320424676
747712,28.926110588033893,0.03384171002079109,0.049655482324745356,2020-07-06,26.113614652510226,-0.13455352003474663,0.0672070540961836
3204809,25.655444677046273,-0.3505745921205265,0.06444346605367121,2020-07-06,25.947885537444837,-0.11450727486967381,0.06221488992167746
787072,25.972973247682553,-0.5516465671261309,0.07834353146853147,2020-07-07,25.60687774857433,-0.1632412128225833,0.06146620202448176
3325357,21.388861406459515,-0.32183263058074374,0.05829930440551195,2020-07-07,25.327323832641863,-0.19689097077064427,0.060737012664405406
3255618,23.609434522109165,-0.1610226639877276,0.06008137318321744,2020-07-08,24.541600676774816,-0.2524190656630353,0.06252031307189207
