date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average,vol_smooth,str_smooth
2020-04-15,0.0306122952451421,0.2649670607168792,427088.0,80.55666666666666,0.273137609535887,81.08666666666667
2020-04-16,0.0424331623821701,0.2685027943407473,433368.0,80.55666666666666,0.2727434864395948,80.99833333333332
2020-04-17,0.0509915542420637,0.2700922728183457,392847.0,80.55666666666666,0.2709129830948553,80.91
2020-04-18,0.0640720509495887,0.2670703464061053,2671818.0,80.55666666666666,0.268808798975117,80.82166666666667
2020-04-19,0.0564776328053316,0.2626806325928798,2393006.0,80.55666666666666,0.26504715166966386,80.73333333333333
2020-04-20,0.0568891245917294,0.2654009985747562,2227579.0,80.55666666666666,0.265861383927625,80.64499999999998
2020-04-21,0.0579660764937847,0.2586935486668787,2211689.0,80.55666666666666,0.26534395058808463,80.55666666666666
2020-04-22,0.0595826173153181,0.2608269671378021,2265189.0,80.55666666666666,0.2647525086482165,80.55666666666666
2020-04-23,0.0585170883727268,0.2663010601735788,2201138.0,80.55666666666666,0.2644379751957638,80.55666666666666
2020-04-24,0.0562421251408842,0.2666433790086428,2338713.0,80.55666666666666,0.26394527608009194,80.55666666666666
2020-04-25,0.0467576625664936,0.2623786124419973,1981835.0,80.55666666666666,0.2632750283709337,80.55666666666666
2020-04-26,0.0537261313097559,0.2618834015086032,2348827.0,80.55666666666666,0.263161138216037,80.55666666666666
2020-04-27,0.0581828134198368,0.2511933561981639,2212216.0,80.55666666666666,0.261131475019381,80.55666666666666
2020-04-28,0.0527458562833536,0.2591445465771085,2118853.0,79.01333333333334,0.26119590329227094,80.33619047619047
2020-04-29,0.059621287838088,0.260682987039253,2390703.0,78.395,0.2611753347067639,80.02738095238094
2020-04-30,0.071290839554384,0.2622836472260971,2184439.0,78.395,0.2606014185714094,79.71857142857142
2020-05-01,0.069174808696698,0.2536100033688973,2223013.0,78.395,0.25873950776573146,79.40976190476191
2020-05-02,0.062953551722836,0.2558790910321,2216553.0,78.395,0.2578110047071747,79.10095238095236
2020-05-03,0.0604881069388709,0.265070060745475,2266373.0,78.395,0.25826624174101354,78.79214285714285
