date,sentiment_mean,sentiment_volatility,tweet_volume
2020-05-16,0.0533106780590894,0.2648485490551107,3389090.0
2020-05-17,0.0514897222369671,0.2556998643063922,3530933.0
2020-05-18,0.0591068641430643,0.2630419625811166,3899631.0
2020-05-19,0.0588817342044422,0.2623769993136551,3767009.0
2020-05-20,0.0521845065359332,0.2622915470800941,3790455.0
2020-05-21,0.0593528968035084,0.2594920737702645,3582020.0
2020-05-22,0.0666552672423729,0.257061243610756,3461470.0
2020-05-23,0.0524940265486631,0.261882025146712,3477564.0
2020-05-24,0.0630406695980266,0.2803854347619776,3656446.0
2020-05-25,0.0746332750158795,0.2813700599172762,3474952.0
2020-05-26,0.081773259005692,0.285008628454756,3422960.0
2020-05-27,0.0666337189291786,0.2695318187622583,3480999.0
2020-05-28,0.044772736182651,0.2797281388151854,3446008.0
2020-05-29,0.0390002370172312,0.2484044999084911,3492841.0
2020-05-30,0.0272538013957505,0.2406743713623256,3098817.0
2020-05-31,0.0390013223572239,0.2487977352378569,3234848.0
2020-06-01,0.0339059287650518,0.2510643431901656,3206132.0
2020-06-02,0.0376082682130128,0.248863704214943,3206417.0
2020-06-03,0.0449899938395466,0.2495945531887949,3256225.0
2020-06-04,0.0498096047329751,0.2355905892565734,2205123.0
2020-06-05,0.0436763851290922,0.2554526596191334,3381184.0
2020-06-06,0.0348520063711196,0.249437381415583,3194500.0
2020-06-07,0.024028773875325,0.2895718961619334,2768780.0
2020-06-08,0.0663138913372506,0.2672624147531641,3032227.0
2020-06-09,0.0582298034315155,0.2520378195215741,2984970.0
2020-06-10,0.0517257801626348,0.2516703912196725,3068002.0
2020-06-11,0.0552955377005657,0.2527598978379732,3261215.0
2020-06-12,0.0489547336415478,0.2700466668771503,3378901.0
2020-06-13,0.0355414297492096,0.2672961732652473,3011103.0
2020-06-14,-0.0189595315037747,0.3247511948870304,3154328.0
2020-06-15,0.0392389600149474,0.2899328752474903,3837552.0
2020-06-16,0.0550393604246392,0.2512373065869696,3889262.0
2020-06-17,0.0565337479539742,0.2560762097378355,3688348.0
2020-06-18,0.0401666012508538,0.2495512004453701,3673328.0
2020-06-19,0.0425749174389138,0.2525512681277182,3634172.0
2020-06-20,0.0359081678191782,0.2575732431327783,3610992.0
2020-06-21,0.0450258731891739,0.2731431665415266,3352643.0
2020-06-22,0.049517876361873,0.2548453757930172,3730105.0
2020-06-23,0.0347575670202204,0.2564273591298739,3936238.0
2020-06-24,0.0238047598180867,0.2651315443245942,3858387.0
2020-06-25,0.0404877763194756,0.2623116957528089,3883506.0
2020-06-26,0.0446503996234867,0.2695481182847764,3941476.0
2020-06-27,0.0389822137783891,0.2587395527286774,3816987.0
2020-06-28,0.065345771657037,0.2841867517165346,3743358.0
2020-06-29,0.0487229897545525,0.2628466536857634,3880998.0
2020-06-30,0.039884117123028,0.2566783809624706,3926862.0
2020-07-01,0.0488301656259399,0.2640827775965955,4365171.0
2020-07-02,0.0515600164972503,0.2590092071774782,3563659.0
2020-07-03,0.078474868354534,0.2724209589244412,3446100.0
2020-07-04,0.0471998816671094,0.282580295344408,4076176.0
2020-07-05,0.0315034996184214,0.2599230538199268,3827904.0
2020-07-06,0.020581081846692,0.2719844704065786,3991881.0
2020-07-07,0.0404470182069206,0.258627841547975,4104245.0
2020-07-08,0.0408510381351172,0.2656506828833327,4032945.0
2020-07-09,0.0386653723820162,0.2554625241495901,3912560.0
2020-07-10,0.0443976763138843,0.258049241901068,4024227.0
2020-07-11,0.0524220417364655,0.253752112065726,3746316.0
2020-07-12,0.0568486572969097,0.251005330737724,3902393.0
2020-07-13,0.0634821726511128,0.2635283432209176,4045441.0
2020-07-14,0.0627207893675404,0.2485379792088441,4130726.0
2020-07-15,0.0436446104609018,0.253028531780994,4106648.0
2020-07-16,0.0290144068904684,0.2546767567367369,4083573.0
2020-07-17,0.0434254895473118,0.2483022457227791,4014323.0
2020-07-18,0.0622564369454162,0.2808708093296128,3639620.0
2020-07-19,0.0461523015385147,0.2570537956543106,3600404.0
2020-07-20,0.049633741873524,0.2630406586112008,3777908.0
2020-07-21,0.054689259259729,0.2590608892120625,3771150.0
2020-07-22,0.0533134103905982,0.2528942623344579,3691852.0
2020-07-23,0.0376122301177965,0.2940635414316762,3661885.0
2020-07-24,0.048603126247053,0.2542033557855848,3621819.0
2020-07-25,0.0467607042502422,0.2456681210341459,3512553.0
2020-07-26,0.0519101662526884,0.2485990045005853,3399349.0
2020-07-27,0.0511208823270326,0.2522747496786419,3889078.0
2020-07-28,0.0469151308826067,0.2525401881463464,4167168.0
2020-07-29,0.0622567260762749,0.2556833031237242,4007131.0
2020-07-30,0.0579668222311863,0.2661077408329972,3968762.0
2020-07-31,0.0519074072586956,0.2715416524753028,3867434.0
2020-08-01,0.0564904941295199,0.2579403573430683,3533863.0
2020-08-02,0.0613861655093323,0.2534177114695201,3748433.0
2020-08-03,0.0488686559394629,0.2664363884508138,3810246.0
2020-08-04,0.0545647322444062,0.2601351558760755,3726039.0
2020-08-05,0.0545742548000023,0.2506042510585913,3770597.0
2020-08-06,0.0489849433713826,0.2525542626780181,3839194.0
2020-08-07,0.0539479006304444,0.2502091127420899,3702517.0
2020-08-08,0.0409344241499537,0.2629236679316887,3482091.0
2020-08-09,0.0481605740422161,0.2559461444087631,3822854.0
2020-08-10,0.0493959916780724,0.2664416211005883,3911443.0
2020-08-11,0.0582428323846559,0.2580951673156315,3838286.0
2020-08-12,0.043174623006916,0.2650488079319864,3624028.0
2020-08-13,0.0489712716133872,0.2551323818682443,3749980.0
2020-08-14,0.0683268624489084,0.258257517695134,3683305.0
2020-08-15,0.0689507955980128,0.2584817769506424,3187087.0
2020-08-16,0.0424835402585889,0.2563904136421066,3181939.0
2020-08-17,0.0533307517099802,0.2571255183453704,3680958.0
2020-08-18,0.0536428046043966,0.2616420697705737,3610316.0
2020-08-19,0.0642740055773648,0.2552694539713422,3534349.0
2020-08-20,0.0675243025905252,0.2645172751792529,3609804.0
2020-08-21,0.0605156991298966,0.2520303841813164,3962927.0
2020-08-22,0.0678947489175655,0.2681327533839457,3583818.0
2020-08-23,0.0536230287391027,0.2406290726306512,4045201.0
2020-08-24,0.0602824343861226,0.2484507094497122,3982835.0
2020-08-25,0.0526494146071008,0.255506397518481,3896212.0
2020-08-26,0.0486722168928245,0.2379468745367766,3965851.0
2020-08-27,0.0522738629092228,0.2565779699114872,3913091.0
2020-08-28,0.0509731317182114,0.250424632676837,3850248.0
2020-08-29,0.0526214764943743,0.248926421528665,3282065.0
2020-08-30,0.0508366633095666,0.2445963972895046,3494658.0
2020-08-31,0.0696350583049545,0.2709851031537848,3725303.0
2020-09-01,0.058486620687527,0.2470179529649653,3665464.0
2020-09-02,0.0597796568151662,0.2499278509724636,3742416.0
2020-09-03,0.0490427320179417,0.257021856836518,3833791.0
2020-09-04,0.0550602590871997,0.2598170321377665,3189110.0
2020-09-05,0.0488793360636111,0.2657090278496107,2736116.0
2020-09-06,0.0500230550662709,0.2546178171337173,2742674.0
2020-09-07,0.0404607547334768,0.2577252178250722,3428867.0
2020-09-08,0.0437859531245743,0.2497534054160685,3596199.0
2020-09-09,0.0465084840953828,0.2552646809128532,3983190.0
2020-09-10,0.0451345208735119,0.2657445637358667,4032447.0
2020-09-11,0.0520157753976933,0.251518506514077,3499620.0
2020-09-12,0.0421186139678729,0.2694759741626851,3165691.0
2020-09-13,0.031164577963039,0.2810608631023001,3172727.0
2020-09-14,0.0403109367810362,0.26801262672465,3590356.0
2020-09-15,0.0580673089300656,0.2695657213823851,3638935.0
2020-09-16,0.0499525845817705,0.2559755454365753,3839131.0
2020-09-17,0.0415439002526684,0.2711185531618562,3661202.0
2020-09-18,0.0571935547257116,0.2600008677224945,3328710.0
2020-09-19,0.0478626775217229,0.2484611115403117,2373557.0
2020-09-20,0.0618294995328718,0.2743257889689131,2717488.0
2020-09-21,0.0577937653227357,0.2652170349952667,3647346.0
2020-09-22,0.0540405167377905,0.2628443786465847,3773214.0
2020-09-23,0.0655996007308617,0.254587258763732,3675631.0
2020-09-24,0.0481187821248468,0.2473312586682817,3469386.0
2020-09-25,0.0507857971755169,0.2660262293495719,2943510.0
2020-09-26,0.0560840480925394,0.2596188576538409,2750782.0
2020-09-27,0.0523782437967324,0.2549620495087173,2349966.0
2020-09-28,0.028204326199201,0.2880106904773142,2828438.0
2020-09-29,0.0421950128420131,0.2709136453045765,3154852.0
2020-09-30,0.0496077541081038,0.2579656183729092,2625574.0
2020-10-01,0.0498869574748526,0.2610999936712092,3149122.0
2020-10-02,0.0713676375887179,0.2681680542644349,4312864.0
2020-10-03,0.0573020292272781,0.2584100553935141,4263630.0
2020-10-04,0.0485621710834367,0.2615514389697532,4029468.0
2020-10-05,0.0356962930039547,0.2731398922969285,4120708.0
2020-10-06,0.0419453834173582,0.2645062877366677,4250382.0
2020-10-07,0.0439177027502446,0.2796126282120352,4004487.0
2020-10-08,0.0533519444678604,0.2556928887288245,3963002.0
2020-10-09,0.0459394937624971,0.2574103858393541,3876621.0
2020-10-10,0.0277732767962289,0.2596278061523058,3725364.0
2020-10-11,0.0431142584771841,0.2597986443206728,3555115.0
2020-10-12,0.0469530494640784,0.2720696708335127,3836485.0
2020-10-13,0.0627960747812906,0.2610916713196437,3773010.0
2020-10-14,0.0490050793594981,0.2559116728020163,3530338.0
2020-10-15,0.0473570816399184,0.2591026478294057,3288065.0
2020-10-16,0.0479899115374287,0.2752088003449959,3111052.0
2020-10-17,0.0485957370805481,0.2568776725989151,2936275.0
2020-10-18,0.0804522643027158,0.2864936274119707,3114902.0
2020-10-19,0.0553685029482686,0.2688123825369701,3495131.0
2020-10-20,0.0525715581271669,0.2571748428832606,3474414.0
2020-10-21,0.0557412079548423,0.2605507405563029,3211180.0
2020-10-22,0.0616459402553227,0.2646942507578592,3342926.0
2020-10-23,0.0522074343413359,0.2570275677744371,3269122.0
2020-10-24,0.0507109440366918,0.2598821408353617,3193236.0
2020-10-25,0.0343040176140952,0.2623979949477421,3382538.0
2020-10-26,0.0406634543169131,0.2601890907757452,3339344.0
2020-10-27,0.0406634543169131,0.2601890907757452,3339344.0
2020-10-28,0.03957568732152,0.2542910333606619,2865014.0
2020-10-29,0.0588619754048245,0.2607386528504676,3256945.0
2020-10-30,0.0456253948056178,0.2680306940724257,3428783.0
2020-10-31,0.054950481966378,0.2647723966163059,3500835.0
2020-11-01,0.046854954958823,0.2650055216137705,3371046.0
2020-11-02,0.059873073051261,0.2562472547413017,3299450.0
2020-11-03,0.0779232806918525,0.2698156447618055,2601575.0
2020-11-04,0.0641737088664301,0.2603181521686588,2415739.0
2020-11-05,0.0644543117301734,0.2550227542212524,2781918.0
2020-11-06,0.0654331478080296,0.2562171035920157,2514116.0
2020-11-07,0.0746149590169979,0.2609133297665045,2998457.0
2020-11-08,0.0473731783696806,0.2774212771771898,2339099.0
2020-11-09,0.0913917066808462,0.2742243077041981,3524228.0
2020-11-10,0.0662908162104867,0.2705872638620678,3296368.0
2020-11-11,0.0517417211779426,0.2657497906640504,3156729.0
2020-11-12,0.0483886447427223,0.2613766830447568,3664120.0
2020-11-13,0.0435039992473463,0.2688045797354354,3850005.0
2020-11-14,0.0351345523283271,0.2641955414155905,3341609.0
2020-11-15,0.0329390836646133,0.2817835246612151,3424942.0
2020-11-16,0.0835045445040283,0.2806892571489279,3629902.0
2020-11-17,0.0644629728887484,0.2733650230136801,3566213.0
2020-11-18,0.0620952514386465,0.2658664953654756,3649808.0
2020-11-19,0.0713933830730503,0.2694492884809686,3593689.0
2020-11-20,0.0660996089515728,0.2654251015814672,3467627.0
2020-11-21,0.0476887961050716,0.2735840463654275,3302059.0
2020-11-22,0.0384190612264855,0.2747958858483056,3072344.0
2020-11-23,0.0602443008127606,0.2718628580667974,3405513.0
2020-11-24,0.0544018774913804,0.2707126450613513,3172136.0
2020-11-25,0.0603785560414905,0.2691179913582999,3084475.0
2020-11-26,0.0643767571210549,0.2662824662867578,2853608.0
2020-11-27,0.050437349663883,0.2682963798167389,2463578.0
2020-11-28,0.0377796236076528,0.2700065226705619,2437566.0
2020-11-29,0.0390039034128162,0.2623214818652734,2570601.0
2020-11-30,0.0564920939856491,0.2666732708260704,3144302.0
2020-12-01,0.0363630468894797,0.2687948231016929,2892121.0
2020-12-02,0.059787286591092,0.2660461655988342,3255342.0
2020-12-03,0.0658886876735253,0.2656583209863295,3398579.0
2020-12-04,0.0637481833611887,0.2653320581361696,3107132.0
2020-12-05,0.0525042817408554,0.2624516496284667,2732602.0
2020-12-06,0.0520927402145218,0.2585448250337517,6460437.0
2020-12-07,0.0520927402145218,0.2585448250337517,6460437.0
2020-12-08,0.0661213245570146,0.2602491146515435,3653032.0
2020-12-09,0.0501624886823315,0.2577793007904971,3404086.0
2020-12-10,0.0565989456953538,0.2607165026894803,2875149.0
2020-12-11,0.0583411373234759,0.2551872687434746,3190245.0
2020-12-12,0.0688910280310204,0.267264044220644,2590126.0
2020-12-13,0.069871411995233,0.2607520752667385,2874190.0
2020-12-14,0.0732654237738852,0.2639526682567613,3278255.0
2020-12-15,0.070850093389673,0.2729844485028202,3292085.0
2020-12-16,0.0463915631461246,0.2673933203543317,3513604.0
2020-12-17,0.0566576694482465,0.2629560114518475,3705804.0
2020-12-18,0.0662206612559985,0.2704998780999058,3727941.0
2020-12-19,0.051183428108288,0.2596574012435936,3172974.0
2020-12-20,0.0501213233963683,0.2560176183326828,4071775.0
2020-12-21,0.050918307684004,0.2584170385101031,3974884.0
2020-12-22,0.0517153635659481,0.2671171024082948,3936226.0
2020-12-23,0.0594503398809043,0.2666489331377006,3541732.0
2020-12-24,0.0501319290949315,0.2847380027500968,2622020.0
2020-12-25,0.053754948360228,0.2648003680749936,1767511.0
2020-12-26,0.0523608115604876,0.2675557746136475,2466204.0
2020-12-27,0.0448041869788081,0.2863178414172503,2769961.0
2020-12-28,0.043719225278139,0.2713012715448795,3902378.0
2020-12-29,0.0488800319580433,0.2606108153956835,3683098.0
2020-12-30,0.0546271375805295,0.2631073197733057,3977023.0
2020-12-31,0.0711231030400025,0.2655287020282238,3528057.0
2021-01-01,0.0588840473618149,0.2568660257771231,3038662.0
2021-01-02,0.0380519907397618,0.2681859933113344,3250694.0
2021-01-03,0.0541586454137668,0.2735485894545469,3501229.0
2021-01-04,0.0399146934331263,0.2766951065904939,3727421.0
2021-01-05,0.0508626312323127,0.2601479100176592,3917006.0
2021-01-06,0.0419897837755694,0.2570511811090231,3522571.0
2021-01-07,0.0465483336085712,0.2617504303568975,2801003.0
2021-01-08,0.0573319764890313,0.2663038927047226,2975849.0
2021-01-09,0.0573319764890313,0.2663038927047226,2975849.0
2021-01-10,0.0571994123704463,0.2648009641331986,2542852.0
2021-01-11,0.0572412900168722,0.2657595521375657,3156856.0
2021-01-12,0.0485947972496987,0.2743777814519578,3512165.0
2021-01-13,0.0304845086667046,0.2911539430158212,2855503.0
2021-01-14,0.0461097155425346,0.2760445940479478,3613526.0
2021-01-15,0.0520695553696659,0.2695549271630014,3408359.0
2021-01-16,0.0656593396076302,0.2595723567581692,3348871.0
2021-01-17,0.0488585532264753,0.2647157758814711,2764179.0
2021-01-18,0.0764519063242242,0.2965459613959041,3099138.0
2021-01-19,0.0590625004258621,0.2649337100253985,3209091.0
2021-01-20,0.0654764127489551,0.2606359109007206,2565068.0
2021-01-21,0.0639543104763007,0.2546994050646563,3284309.0
2021-01-22,0.0678784434685334,0.2651250407453312,3145448.0
2021-01-23,0.0693712153908593,0.2584827426338978,3031831.0
2021-01-24,0.0689541100500538,0.2526020857053219,3146166.0
2021-01-25,0.0633194318893734,0.2601460419559272,2829646.0
2021-01-26,0.0530212188634319,0.2678318745456619,3410745.0
2021-01-27,0.0559740135386211,0.2565843143169538,3215574.0
2021-01-28,0.0777677679530302,0.254765210115441,2968589.0
2021-01-29,0.0853404669617416,0.269170144006963,3019460.0
2021-01-30,0.0648681211353155,0.2694823773739402,2900875.0
2021-01-31,0.0613632010486407,0.2446614724455902,2868843.0
2021-02-01,0.0681933983328074,0.2544755283144493,2956475.0
2021-02-02,0.0564231160167532,0.2568241945689357,3116415.0
2021-02-03,0.0717110566533425,0.2665472219874653,2915095.0
2021-02-04,0.067832142579384,0.2609799586236628,2576055.0
2021-02-05,0.0723400627916136,0.2553615739656717,2496120.0
2021-02-06,0.0561857833727937,0.2635127600964589,2231704.0
2021-02-07,0.0525045008493606,0.2697394268221632,2478071.0
2021-02-08,0.0750171810059714,0.2585877204663423,2631475.0
2021-02-09,0.071574355174096,0.258262195301113,2556548.0
2021-02-10,0.0687458040943533,0.2639446298235646,2666021.0
2021-02-11,0.0609605649469329,0.2619482996200985,2495590.0
2021-02-12,0.0752444791986368,0.2646249821546449,2569535.0
2021-02-13,0.0565215247814781,0.257790860781983,2008834.0
2021-02-14,0.069531608217563,0.2679318804537607,1873301.0
2021-02-15,0.0632283564658731,0.257431011974616,2461123.0
2021-02-16,0.0587288264624835,0.2685334142020316,2537242.0
2021-02-17,0.0399460984115871,0.2632929826959366,2656607.0
2021-02-18,0.0624904696048766,0.269699469303898,2442221.0
2021-02-19,0.0730586291230969,0.2657959974127731,2323399.0
2021-02-20,0.0587444229328392,0.2623379817740278,1959267.0
2021-02-21,0.0625750287838883,0.2558837750656528,2161601.0
2021-02-22,0.0651155949402761,0.2655325909341717,2905423.0
2021-02-23,0.0637155946340857,0.2692000739423204,2918788.0
2021-02-24,0.0615525693463983,0.2593967883743333,2772135.0
2021-02-25,0.0530741266424409,0.2594104867458158,2662233.0
2021-02-26,0.0484601143617632,0.2571239969403632,2544887.0
2021-02-27,0.0468802190426273,0.2638212407849207,2236001.0
2021-02-28,0.0774274593088828,0.2677312174857153,2145457.0
2021-03-01,0.0787505698773866,0.2570458326435155,2513558.0
2021-03-02,0.0579665379766004,0.2646444549011792,2984593.0
2021-03-03,0.0566047270619878,0.2635418067070613,3028796.0
2021-03-04,0.0575984683989153,0.2574628188007554,2824415.0
2021-03-05,0.0731915443367944,0.2548957325395493,2768332.0
2021-03-06,0.0624824314731158,0.2585336056932334,2406706.0
2021-03-07,0.05544155062145,0.2699379266298713,2249733.0
2021-03-08,0.0671422393961181,0.2820890613412451,2206490.0
2021-03-09,0.0566667135658693,0.2758209090047694,2310802.0
2021-03-10,0.0803727975130864,0.2767829553527124,2829317.0
2021-03-11,0.0705368294860096,0.2601111260275643,3122284.0
2021-03-12,0.0605441295329665,0.2557201711815871,2782982.0
2021-03-13,0.0543800920058351,0.2585623092495209,2092834.0
2021-03-14,0.0642592431181685,0.2614653164687473,2249082.0
2021-03-15,0.0661379736417001,0.2529537577907488,2528090.0
2021-03-16,0.0599472056340037,0.2508985537201021,2587367.0
2021-03-17,0.0388035734949752,0.2701215521486723,2558837.0
2021-03-18,0.0517847122800504,0.2580572279340161,2505267.0
2021-03-19,0.0601639765576542,0.2633275921769999,2341284.0
2021-03-20,0.0681421541341767,0.2771611312384822,2357985.0
2021-03-21,0.0630385686242688,0.2737184867962247,2358661.0
2021-03-22,0.0655122053448031,0.2590409013998535,2635541.0
2021-03-23,0.0609944197309243,0.2532086271886584,2612589.0
2021-03-24,0.0625228815338356,0.2586849483938884,2488061.0
2021-03-25,0.0567302870639611,0.2558715065033422,2430832.0
2021-03-26,0.06228780841257,0.2515679469556568,2265944.0
2021-03-27,0.0588819680482112,0.2616284129128776,1926796.0
2021-03-28,0.0617434615144728,0.2565298747327496,1999110.0
2021-03-29,0.0671112628234777,0.2514318592506759,2914413.0
2021-03-30,0.0557919556386653,0.2569525223904547,3011381.0
2021-03-31,0.0623549263344742,0.2501835833831147,2729870.0
2021-04-01,0.0544844316166814,0.2545596223886263,2473863.0
2021-04-02,0.0641177387004384,0.2554935610407911,2324899.0
2021-04-03,0.0710742714247148,0.2620585263410392,2157365.0
2021-04-04,0.0655039744699973,0.2624414804135497,2043719.0
2021-04-05,0.0787703666656938,0.2950821703076181,2879012.0
2021-04-06,0.0571061392273808,0.2541848423070816,3187888.0
2021-04-07,0.0618458171705897,0.2629381063666464,3044808.0
2021-04-08,0.0508635949062721,0.2676650194254578,2993795.0
2021-04-09,0.0654542298559681,0.2537448897571974,2517334.0
2021-04-10,0.0532810107710202,0.2627250754466461,2241700.0
2021-04-11,0.0641270813122174,0.2740375035365144,2409810.0
2021-04-12,0.0604387531369878,0.2606837997374808,2812947.0
2021-04-13,0.066788694749445,0.259812684232702,3850249.0
2021-04-14,0.0597654371143554,0.2607814621832806,2163860.0
2021-04-15,0.0655502829164109,0.2607234430022285,2469813.0
2021-04-16,0.0720294583418287,0.2641311172757894,2846397.0
2021-04-17,0.0720294583418287,0.2641311172757894,2846397.0
2021-04-18,0.0549371714609708,0.2535922388099885,3130544.0
2021-04-19,0.0637197468789196,0.2604509746066376,3244223.0
2021-04-20,0.0523404293143151,0.2574243473911878,3146119.0
2021-04-21,0.0629711644464573,0.2529804466177956,3062845.0
2021-04-22,0.0504494056253092,0.2659926968210198,3302982.0
2021-04-23,0.0613318079202982,0.260465111518289,3374543.0
2021-04-24,0.0532090591918163,0.2586425029975255,3565350.0
2021-04-25,0.0512955134871585,0.2567729013964772,3628888.0
2021-04-26,0.0598239163323434,0.2506843444686307,3780245.0
2021-04-27,0.0572639201868526,0.2535643819909495,3643677.0
2021-04-28,0.0647756482417886,0.2600357117603399,3590871.0
2021-04-29,0.0576634340397419,0.2551772208747063,4774322.0
2021-04-30,0.0642593647494297,0.25976152105619,2319453.0
2021-05-01,0.0632840515980674,0.255040914239985,2641628.0
2021-05-02,0.0654170575222437,0.2615166677443632,2677861.0
2021-05-03,0.0585240418177881,0.2612768116264469,3186034.0
2021-05-04,0.0543131468692069,0.2562337263256464,3308235.0
2021-05-05,0.0679544970018431,0.2579910514047224,3256865.0
2021-05-06,0.0653808585124471,0.2613397173229871,3149400.0
2021-05-07,0.0682540026210197,0.2521136981098451,2910460.0
2021-05-08,0.0679274430909171,0.2509942482376084,2615164.0
2021-05-09,0.0627439975315635,0.2558160400552087,2317867.0
2021-05-10,0.0666610335732889,0.2500586197967138,3272827.0
2021-05-11,0.0592632293850252,0.2522654923507063,3030226.0
2021-05-12,0.0641686015597387,0.251654094817772,2963495.0
2021-05-13,0.0618990039941431,0.2567564680537761,3454177.0
2021-05-14,0.0680296629480462,0.2529598832009747,3062776.0
2021-05-15,0.0612894410080855,0.2530104261367015,2672511.0
2021-05-16,0.0637846359029493,0.2553092408798721,2456088.0
2021-05-17,0.0591587928967819,0.2566407830594857,2940827.0
2021-05-18,0.0569916806625091,0.2604219879522587,2990851.0
2021-05-19,0.0589334501295277,0.2651798508319629,2682664.0
2021-05-20,0.0533563766208226,0.2643837273210814,2676393.0
2021-05-21,0.0630307367736775,0.2587309594641213,2264112.0
2021-05-22,0.0576072528550513,0.2585795584693948,2273897.0
2021-05-23,0.0610282905073377,0.2600245766109579,2511727.0
2021-05-24,0.0609586008988166,0.2550636690866682,2746423.0
2021-05-25,0.0689835108381496,0.2540839225804271,2600636.0
2021-05-26,0.0524774979849848,0.2512998970318472,2914018.0
2021-05-27,0.050704125249527,0.2707239457568863,2767546.0
2021-05-28,0.0665245310564709,0.2463036365672781,2591490.0
2021-05-29,0.0737794177327812,0.2679860368962946,2430091.0
2021-05-30,0.064812562487274,0.2632744088397865,2216272.0
2021-05-31,0.0696666511831242,0.2539538578895433,2148894.0
2021-06-01,0.0627633132575039,0.2494002169612623,2263802.0
2021-06-02,0.0571754084760041,0.2489161209669186,2466702.0
2021-06-03,0.0684157561993331,0.2526131817476911,2228357.0
2021-06-04,0.0600774688809543,0.2530502109306465,2230290.0
2021-06-05,0.0620755657176292,0.2582887710770195,1696341.0
2021-06-06,0.059476895878882,0.2472307097627117,1730992.0
2021-06-07,0.0698461983908712,0.2495517903325781,2216828.0
2021-06-08,0.0728123354175754,0.2601091572873537,1964917.0
2021-06-09,0.0607347620063059,0.259510731837216,2115721.0
2021-06-10,0.0625228758013655,0.260586461221488,2195729.0
2021-06-11,0.0610242765860344,0.2548254204861083,1974182.0
2021-06-12,0.059562668121509,0.2445245003713436,1644625.0
2021-06-13,0.0354372225806635,0.2552892427598862,1825748.0
2021-06-14,0.052993887843374,0.2641311043672011,1993867.0
