date,sentiment_mean,sentiment_volatility,tweet_volume,source_file
2022-06-28,0.05563019465684133,0.2615136984996767,676297,corona_tweets_832.csv
2020-10-29,0.05886197540482454,0.26073865285046766,3256945,corona_tweets_225.csv
2022-09-29,0.06482209942869034,0.2567837816434952,602663,corona_tweets_925.csv
2020-11-02,0.05987307305126106,0.2562472547413017,3299450,corona_tweets_229.csv
2020-08-16,0.042483540258588914,0.25639041364210663,3181939,corona_tweets_151.csv
2021-07-27,0.04472782809058898,0.256065076398288,2943875,corona_tweets_496.csv
2022-01-09,0.047596650813646786,0.2611306116791756,2996023,corona_tweets_662.csv
2022-05-15,0.052675533006092845,0.2516357959385102,718283,corona_tweets_788.csv
2021-09-29,0.05135289565109538,0.25451056345382483,2343125,corona_tweets_560.csv
2020-11-26,0.06437675712105496,0.26628246628675784,2853608,corona_tweets_253.csv
2021-06-03,0.06841575619933313,0.25261318174769115,2228357,corona_tweets_442.csv
2020-10-17,0.048595737080548124,0.25687767259891514,2936275,corona_tweets_213.csv
2022-08-20,0.0627655068360912,0.25424114997302016,622231,corona_tweets_885.csv
2022-04-18,0.05774049636046245,0.2646639233716031,887015,corona_tweets_761.csv
2021-02-07,0.05250450084936064,0.26973942682216323,2478071,corona_tweets_326.csv
2022-10-01,0.05609587182125771,0.2573478012420073,584522,corona_tweets_927.csv
2020-05-02,0.06295355172283607,0.25587909103210005,2216553,corona_tweets_45.csv
2022-06-12,0.036997002415192964,0.27312733806588857,657000,corona_tweets_816.csv
2020-06-27,0.03898221377838913,0.2587395527286774,3816987,corona_tweets_101.csv
2021-11-07,0.05856779603913191,0.26003248699816145,1553389,corona_tweets_599.csv
2022-03-29,0.05749938183312114,0.26528236337501826,1231288,corona_tweets_741.csv
2021-12-20,0.05033743262754735,0.2535105042478946,3182274,corona_tweets_642.csv
2022-08-25,0.04078442127505126,0.24890479592422735,456863,corona_tweets_890.csv
2020-11-16,0.0835045445040283,0.28068925714892795,3629902,corona_tweets_243.csv
2021-01-01,0.05888404736181498,0.2568660257771231,3038662,corona_tweets_289.csv
2021-12-04,0.042334568438100725,0.2689922262860038,1765155,corona_tweets_626.csv
2022-05-09,0.05123805707719784,0.25013011600050833,936849,corona_tweets_782.csv
