date,sentiment_mean,sentiment_volatility,tweet_volume,StringencyIndex_Average
2020-06-10,-0.0065040232688807,-0.0003674283019016178,83032.0,0.0
2020-06-11,0.003569757537930901,0.0010895066183007063,193213.0,0.0
2020-06-12,-0.0063408040590179,0.017286769039177086,117686.0,-1.3900000000000006
2020-06-13,-0.013413303892338198,-0.0027504936119029932,-367798.0,0.0
2020-06-14,-0.0545009612529843,0.05745502162178312,143225.0,0.0
2020-06-15,0.0581984915187221,-0.03481831963954013,683224.0,-0.7942857142857136
2020-06-16,0.0158004004096918,-0.03869556866052071,51710.0,0.0
2020-06-17,0.0014943875293349992,0.004838903150865936,-200914.0,0.0
2020-06-18,-0.0163671467031204,-0.006525009292465411,-15020.0,0.0
2020-06-19,0.0024083161880599988,0.0030000676823481176,-39156.0,0.0
2020-06-20,-0.006666749619735596,0.005021975005060075,-23180.0,0.0
2020-06-21,0.009117705369995698,0.015569923408748298,-258349.0,0.0
2020-06-22,0.004492003172699099,-0.0182977907485094,377462.0,-0.26428571428571246
2020-06-23,-0.014760309341652601,0.0015819833368567182,206133.0,0.26428571428571246
2020-06-24,-0.010952807202133697,0.00870418519472027,-77851.0,0.0
2020-06-25,0.0166830165013889,-0.0028198485717852995,25119.0,0.0
2020-06-26,0.004162623304011098,0.00723642253196749,57970.0,-3.9685714285714297
2020-06-27,-0.005668185845097602,-0.010808565556098992,-124489.0,0.0
2020-06-28,0.026363557878647907,0.025447198987857245,-73629.0,0.0
2020-06-29,-0.016622781902484507,-0.02134009803077125,137640.0,0.0
2020-06-30,-0.008838872631524497,-0.006168272723292789,45864.0,0.0
2020-07-01,0.008946048502911898,0.007404396634124899,438309.0,2.3814285714285646
2020-07-02,0.0027298508713103978,-0.005073570419117268,-801512.0,0.0
2020-07-03,0.026914851857283706,0.013411751746962963,-117559.0,0.0
2020-07-04,-0.0312749866874246,0.010159336419966802,630076.0,-0.19857142857142662
2020-07-05,-0.015696382048688,-0.022657241524481175,-248272.0,0.0
2020-07-06,-0.010922417771729403,0.012061416586651774,163977.0,-0.7942857142857065
2020-07-07,0.0198659363602286,-0.013356628858603559,112364.0,0.0
2020-07-08,0.00040401992819660143,0.007022841335357688,-71300.0,0.9257142857142853
2020-07-09,-0.0021856657531010015,-0.010188158733742625,-120385.0,-0.26428571428571956
2020-07-10,0.005732303931868098,0.002586717751477896,111667.0,0.0
2020-07-11,0.008024365422581205,-0.004297129835341973,-277911.0,0.0
2020-07-12,0.0044266155604442,-0.0027467813280019904,156077.0,0.0
2020-07-13,0.006633515354203104,0.012523012483193596,143048.0,-0.5285714285714249
2020-07-14,-0.000761383283572406,-0.014990364012073515,85285.0,0.0
2020-07-15,-0.019076178906638597,0.004490552572149892,-24078.0,0.0
2020-07-16,-0.014630203570433403,0.0016482249557429052,-23075.0,-0.528571428571432
2020-07-17,0.014411082656843398,-0.0063745110139578065,-69250.0,0.0
2020-07-18,0.018830947398104404,0.03256856360683369,-374703.0,0.0
2020-07-19,-0.016104135406901504,-0.0238170136753022,-39216.0,0.0
2020-07-20,0.0034814403350093004,0.005986862956890215,177504.0,0.0
2020-07-21,0.005055517386205001,-0.0039797693991383,-6758.0,0.0
2020-07-22,-0.001375848869130801,-0.0061666268776046085,-79298.0,0.0
2020-07-23,-0.0157011802728017,0.04116927909721829,-29967.0,0.0
2020-07-24,0.010990896129256501,-0.039860185646091395,-40066.0,0.0
2020-07-25,-0.0018424219968107974,-0.008535234751438886,-109266.0,0.0
2020-07-26,0.0051494620024461965,0.00293088346643941,-113204.0,0.0
2020-07-27,-0.0007892839256557968,0.0036757451780565775,489729.0,0.0
2020-07-28,-0.0042057514444258995,0.000265438467704493,278090.0,0.0
2020-07-29,0.015341595193668199,0.0031431149773778477,-160037.0,0.0
2020-07-30,-0.004289903845088601,0.010424437709272982,-38369.0,0.0
2020-07-31,-0.006059414972490698,0.005433911642305611,-101328.0,0.0
2020-08-01,0.004583086870824295,-0.013601295132234514,-333571.0,0.5300000000000011
2020-08-02,0.004895671379812401,-0.0045226458735482256,214570.0,0.528571428571432
2020-08-03,-0.012517509569869398,0.01301867698129372,61813.0,0.5285714285714178
2020-08-04,0.005696076304943301,-0.0063012325747383024,-84207.0,0.0
2020-08-05,9.522555596101767e-06,-0.009530904817484198,44558.0,0.0
2020-08-06,-0.005589311428619702,0.0019500116194268169,68597.0,0.0
2020-08-07,0.004962957259061797,-0.0023451499359282146,-136677.0,0.0
2020-08-08,-0.013013476480490699,0.012714555189598797,-220426.0,2.4471428571428575
2020-08-09,0.007226149892262404,-0.006977523522925577,340763.0,0.0
2020-08-10,0.0012354176358562938,0.010495476691825156,88589.0,0.0
2020-08-11,0.008846840706583502,-0.008346453784956798,-73157.0,0.0
2020-08-12,-0.015068209377739901,0.006953640616354895,-214258.0,6.680000000000007
2020-08-13,0.005796648606471201,-0.009916426063742101,125952.0,-0.5300000000000011
2020-08-14,0.0193555908355212,0.0031251358268897245,-66675.0,0.0
2020-08-15,0.0006239331491044026,0.00022425925550839665,-496218.0,0.0
2020-08-16,-0.0264672553394239,-0.0020913633085358208,-5148.0,0.0
2020-08-17,0.010847211451391302,0.0007351047032638225,499019.0,0.0
2020-08-18,0.0003120528944163953,0.004516551425203297,-70642.0,0.7942857142857065
2020-08-19,0.010631200972968206,-0.006372615799231485,-75967.0,0.0
2020-08-20,0.0032502970131604025,0.009247821207910678,75455.0,0.0
2020-08-21,-0.007008603460628607,-0.012486890997936484,353123.0,0.0
2020-08-22,0.007379049787668901,0.016102369202629307,-379109.0,0.0
2020-08-23,-0.014271720178462802,-0.027503680753294513,461383.0,0.39714285714286746
2020-08-24,0.006659405647019903,0.007821636819061006,-62366.0,0.0
2020-08-25,-0.007633019779021803,0.007055688068768773,-86623.0,-0.39714285714286746
2020-08-26,-0.0039771977142763,-0.01755952298170438,69639.0,0.0
2020-08-27,0.0036016460163982994,0.018631095374710582,-52760.0,0.0
2020-08-28,-0.0013007311910114006,-0.006153337234650169,-62843.0,0.39714285714286746
2020-08-29,0.0016483447761629008,-0.0014982111481720017,-568183.0,0.0
2020-08-30,-0.0017848131848077,-0.004330024239160402,212593.0,0.0
2020-08-31,0.018798394995387907,0.026388705864280215,230645.0,-3.307142857142864
2020-09-01,-0.011148437617427509,-0.023967150188819536,-59839.0,-0.7942857142857065
2020-09-02,0.0012930361276392022,0.0029098980074983016,76952.0,0.0
2020-09-03,-0.010736924797224497,0.007094005864054426,91375.0,0.0
2020-09-04,0.006017527069257997,0.002795175301248509,-644681.0,0.0
2020-09-05,-0.006180923023588601,0.005891995711844178,-452994.0,0.0
2020-09-06,0.0011437190026598043,-0.011091210715893418,6558.0,0.0
2020-09-07,-0.0095623003327941,0.0031074006913549,686193.0,-0.7928571428571445
2020-09-08,0.003325198391097496,-0.007971812409003687,167332.0,-0.5285714285714391
2020-09-09,0.002722530970808504,0.005511275496784707,386991.0,0.0
2020-09-10,-0.0013739632218709025,0.010479882823013487,49257.0,0.0
2020-09-11,0.006881254524181403,-0.014226057221789712,-532827.0,0.0
2020-09-12,-0.009897161429820403,0.017957467648608116,-333929.0,-0.39714285714285325
2020-09-13,-0.010954036004833897,0.011584888939615012,7036.0,0.0
2020-09-14,0.009146358817997198,-0.013048236377650124,417629.0,0.19857142857142662
2020-09-15,0.0177563721490294,0.0015530946577351212,48579.0,0.0
2020-09-16,-0.008114724348295098,-0.013590175945809801,200196.0,0.0
2020-09-17,-0.0084086843291021,0.015143007725280877,-177929.0,0.0
2020-09-18,0.0156496544730432,-0.011117685439361702,-332492.0,-0.9257142857142782
2020-09-19,-0.009330877203988702,-0.011539756182182781,-955153.0,0.0
2020-09-20,0.013966822011148898,0.02586467742860138,343931.0,-0.6614285714285728
2020-09-21,-0.004035734210136095,-0.009108753973646355,929858.0,-1.9857142857142875
2020-09-22,-0.003753248584945204,-0.0023726563486820007,125868.0,0.0
2020-09-23,0.0115590839930712,-0.008257119882852715,-97583.0,-0.39714285714285325
2020-09-24,-0.0174808186060149,-0.007256000095450299,-206245.0,0.26428571428571246
2020-09-25,0.002667015050670102,0.01869497068129017,-525876.0,0.0
2020-09-26,0.005298250917022497,-0.006407371695730968,-192728.0,0.0
2020-09-27,-0.003705804295806997,-0.004656808145123592,-400816.0,0.0
2020-09-28,-0.0241739175975314,0.03304864096859689,478472.0,-1.057142857142857
2020-09-29,0.0139906866428121,-0.01709704517273769,326414.0,0.0
2020-09-30,0.0074127412660906986,-0.0129480269316673,-529278.0,0.0
2020-10-01,0.0002792033667487967,0.003134375298299963,523548.0,0.0
2020-10-02,0.021480680113865308,0.0070680605932257334,1163742.0,0.0
2020-10-03,-0.014065608361439802,-0.009757998870920825,-49234.0,0.0
2020-10-04,-0.0087398581438414,0.0031413835762391096,-234162.0,0.26428571428571956
2020-10-05,-0.012865878079482002,0.011588453327175285,91240.0,0.0
2020-10-06,0.006249090413403498,-0.0086336045602608,129674.0,0.0
2020-10-07,0.001972319332886399,0.015106340475367519,-245895.0,-2.3142857142857096
2020-10-08,0.009434241717615803,-0.02391973948321069,-41485.0,0.0
2020-10-09,-0.0074124507053633035,0.0017174971105295977,-86381.0,0.0
2020-10-10,-0.0181662169662682,0.00221742031295169,-151257.0,0.0
2020-10-11,0.015340981680955202,0.0001708381683669935,-170249.0,0.0
2020-10-12,0.003838790986894297,0.0122710265128399,281370.0,-1.057142857142864
2020-10-13,0.015843025317212198,-0.010977999513868963,-63475.0,0.0
2020-10-14,-0.013790995421792497,-0.005179998517627404,-242672.0,0.0
2020-10-15,-0.0016479977195796996,0.0031909750273893533,-242273.0,-1.3228571428571385
2020-10-16,0.0006328298975103036,0.016106152515590222,-177013.0,0.0
2020-10-17,0.000605825543119401,-0.01833112774608081,-174777.0,0.0
2020-10-18,0.0318565272221677,0.029615954813055623,178627.0,0.0
2020-10-19,-0.025083761354447204,-0.017681244875000612,380229.0,0.7928571428571303
2020-10-20,-0.002796944821101703,-0.011637539653709505,-20717.0,0.0
2020-10-21,0.003169649827675404,0.003375897673042305,-263234.0,3.7700000000000102
2020-10-22,0.005904732300480393,0.004143510201556289,131746.0,0.26428571428571956
2020-10-23,-0.009438505913986796,-0.007666682983422102,-73804.0,1.058571428571419
2020-10-24,-0.0014964903046440978,0.0028545730609246256,-75886.0,0.0
2020-10-25,-0.016406926422596606,0.002515854112380367,189302.0,0.0
2020-10-26,0.006359436702817904,-0.0022089041719968727,-43194.0,0.0
2020-10-27,0.0,0.0,0.0,-0.39571428571428413
2020-10-28,-0.0010877669953930982,-0.005898057415083313,-474330.0,-1.058571428571426
2020-10-29,0.019286288083304494,0.0064476194898057115,391931.0,0.0
2020-10-30,-0.013236580599206696,0.00729204122195809,171838.0,0.26428571428571246
2020-10-31,0.0093250871607602,-0.003258297456119774,72052.0,0.0
2020-11-01,-0.008095527007555003,0.00023312499746458437,-129789.0,0.0
2020-11-02,0.013018118092438004,-0.008758266872468778,-71596.0,0.0
2020-11-03,0.018050207640591502,0.013568390020503751,-697875.0,0.0
2020-11-04,-0.0137495718254224,-0.009497492593146695,-185836.0,0.0
2020-11-05,0.00028060286374329,-0.005295397947406355,366179.0,0.0
2020-11-06,0.0009788360778562044,0.0011943493707632924,-267802.0,0.13142857142856457
2020-11-07,0.009181811208968299,0.004696226174488782,484341.0,0.0
2020-11-08,-0.027241780647317297,0.016507947410685286,-659358.0,0.26428571428571956
2020-11-09,0.0440185283111656,-0.0031969694729916953,1185129.0,-0.39571428571428413
2020-11-10,-0.025100890470359502,-0.0036370438421303164,-227860.0,-0.2657142857142887
2020-11-11,-0.014549095032544097,-0.004837473198017361,-139639.0,0.0
2020-11-12,-0.0033530764352203007,-0.004373107619293604,507391.0,0.0
2020-11-13,-0.004884645495376004,0.007427896690678615,185885.0,0.0
2020-11-14,-0.008369446919019197,-0.004609038319844938,-508396.0,0.0
2020-11-15,-0.0021954686637137982,0.017587983245624605,83333.0,0.0
2020-11-16,0.050565460839415,-0.0010942675122871948,204960.0,0.9257142857142853
2020-11-17,-0.019041571615279904,-0.007324234135247798,-63689.0,0.0
2020-11-18,-0.0023677214501019034,-0.007498527648204523,83595.0,0.5300000000000011
2020-11-19,0.009298131634403808,0.0035827931154930326,-56119.0,0.0
2020-11-20,-0.00529377412147751,-0.004024186899501403,-126062.0,0.39714285714285325
2020-11-21,-0.018410812846501194,0.008158944783960287,-165568.0,1.057142857142864
2020-11-22,-0.009269734878586101,0.0012118394828781187,-229715.0,0.0
2020-11-23,0.0218252395862751,-0.002933027781508224,333169.0,0.0
2020-11-24,-0.0058424233213802,-0.001150213005446099,-233377.0,0.0
2020-11-25,0.0059766785501100955,-0.0015946537030513963,-87661.0,0.0
2020-11-26,0.003998201079564397,-0.002835525071542111,-230867.0,0.0
2020-11-27,-0.013939407457171898,0.002013913529981093,-390030.0,0.0
2020-11-28,-0.012657726056230195,0.0017101428538230379,-26012.0,0.0
2020-11-29,0.001224279805163396,-0.007685040805288534,133035.0,0.0
2020-11-30,0.0174881905728329,0.004351788960797021,573701.0,0.0
2020-12-01,-0.020129047096169396,0.002121552275622496,-252181.0,-0.26428571428571956
2020-12-02,0.023424239701612296,-0.002748657502858687,363221.0,-0.5285714285714249
2020-12-03,0.0061014010824333095,-0.00038784461250468416,143237.0,-0.5285714285714249
2020-12-04,-0.0021405043123366024,-0.0003262628501599085,-291447.0,-1.3228571428571456
2020-12-05,-0.011243901620333306,-0.002880408507702936,-374530.0,0.0
2020-12-06,-0.00041154152633359614,-0.003906824594714975,3727835.0,0.0
2020-12-07,0.0,0.0,0.0,0.0
2020-12-08,0.014028584342492795,0.0017042896177917877,-2807405.0,0.528571428571432
2020-12-09,-0.015958835874683094,-0.0024698138610463882,-248946.0,0.0
2020-12-10,0.006436457013022298,0.0029372018989832216,-528937.0,0.0
2020-12-11,0.0017421916281221,-0.0055292339460057405,315096.0,0.0
2020-12-12,0.010549890707544501,0.0120767754771694,-600119.0,0.0
2020-12-13,0.0009803839642126,-0.006511968953905489,284064.0,0.0
2020-12-14,0.0033940117786522006,0.003200592990022788,404065.0,0.7942857142857136
2020-12-15,-0.002415330384212197,0.00903178024605894,13830.0,0.0
2020-12-16,-0.024458530243548403,-0.0055911281484885,221519.0,0.0
2020-12-17,0.010266106302121901,-0.004437308902484227,192200.0,0.0
2020-12-18,0.009562991807751997,0.007543866648058284,22137.0,0.0
2020-12-19,-0.0150372331477105,-0.010842476856312178,-554967.0,1.7185714285714226
2020-12-20,-0.001062104711919698,-0.003639782910910827,898801.0,0.0
2020-12-21,0.0007969842876357006,0.0023994201774203416,-96891.0,0.0
2020-12-22,0.000797055881944099,0.008700063898191668,-38658.0,0.39714285714286746
2020-12-23,0.007734976314956198,-0.00046816927059417646,-394494.0,0.0
2020-12-24,-0.0093184107859728,0.018089069612396202,-919712.0,-0.5285714285714391
2020-12-25,0.003623019265296498,-0.019937634675103233,-854509.0,-0.5957142857142799
2020-12-26,-0.0013941367997403961,0.002755406538653915,698693.0,0.5957142857142799
2020-12-27,-0.007556624581679501,0.018762066803602817,303757.0,1.7199999999999989
2020-12-28,-0.0010849617006691015,-0.015016569872370822,1132417.0,0.0
2020-12-29,0.005160806679904303,-0.010690456149196004,-219280.0,0.0
2020-12-30,0.005747105622486197,0.0024965043776222218,293925.0,0.5285714285714391
2020-12-31,0.016495965459472996,0.002421382254918114,-448966.0,0.0
2021-01-01,-0.012239055678187595,-0.008662676251100732,-489395.0,0.5285714285714107
2021-01-02,-0.020832056622053098,0.011319967534211328,212032.0,0.0
2021-01-03,0.016106654674004996,0.005362596143212495,250535.0,0.0
2021-01-04,-0.014243951980640497,0.0031465171359469912,226192.0,0.0
2021-01-05,0.010947937799186402,-0.01654719657283471,189585.0,1.190000000000012
2021-01-06,-0.008872847456743299,-0.003096728908636104,-394435.0,0.395714285714277
2021-01-07,0.0045585498330017946,0.004699249247874404,-721568.0,0.0
2021-01-08,0.010783642880460104,0.00455346234782511,174846.0,0.0
2021-01-09,0.0,0.0,0.0,-0.395714285714277
2021-01-10,-0.0001325641185850046,-0.0015029285715240093,-432997.0,0.0
2021-01-11,4.187764642590158e-05,0.0009585880043671002,614004.0,-2.248571428571424
2021-01-12,-0.008646492767173497,0.0086182293143921,355309.0,0.0
2021-01-13,-0.0181102885829941,0.016776161563863412,-656662.0,0.0
2021-01-14,0.01562520687583,-0.015109348967873415,758023.0,0.0
2021-01-15,0.0059598398271312955,-0.006489666884946399,-205167.0,0.0
2021-01-16,0.013589784237964295,-0.009982570404832192,-59488.0,0.0
2021-01-17,-0.01680078638115489,0.005143419123301907,-584692.0,0.0
2021-01-18,0.0275933530977489,0.03183018551443301,334959.0,0.0
2021-01-19,-0.017389405898362104,-0.031612251370505606,109953.0,0.0
2021-01-20,0.0064139123230930045,-0.004297799124677926,-644023.0,0.0
2021-01-21,-0.0015221022726544103,-0.005936505836064254,719241.0,0.0
2021-01-22,0.0039241329922327095,0.010425635680674894,-138861.0,0.0
2021-01-23,0.0014927719223259,-0.006642298111433409,-113617.0,0.0
2021-01-24,-0.00041710534080550976,-0.0058806569285759225,114335.0,0.0
2021-01-25,-0.00563467816068039,0.007543956250605333,-316520.0,0.0
2021-01-26,-0.010298213025941506,0.0076858325897346536,581099.0,0.5285714285714249
2021-01-27,0.002952794675189205,-0.011247560228708098,-195171.0,-0.7942857142857207
2021-01-28,0.021793754414409096,-0.0018191042015127667,-246985.0,0.0
2021-01-29,0.007572699008711409,0.014404933891521976,50871.0,0.0
2021-01-30,-0.02047234582642611,0.0003122333669772215,-118585.0,0.0
2021-01-31,-0.003504920086674794,-0.024820904928350013,-32032.0,2.248571428571438
2021-02-01,0.006830197284166693,0.009814055868859112,87632.0,1.0585714285714118
2021-02-02,-0.011770282316054197,0.0023486662544863757,159940.0,0.0
2021-02-03,0.015287940636589302,0.009723027418529595,-201320.0,-0.5285714285714249
2021-02-04,-0.003878914073958503,-0.005567263363802477,-339040.0,0.0
2021-02-05,0.0045079202122296075,-0.005618384657991082,-79935.0,-2.115714285714276
2021-02-06,-0.016154279418819903,0.008151186130787191,-264416.0,0.0
2021-02-07,-0.0036812825234331034,0.006226666725704266,246367.0,0.0
2021-02-08,0.022512680156610808,-0.011151706355820856,153404.0,-1.058571428571426
2021-02-09,-0.0034428258318754124,-0.0003255251652293234,-74927.0,0.0
2021-02-10,-0.002828551079742697,0.005682434522451596,109473.0,0.0
2021-02-11,-0.007785239147420395,-0.001996330203466068,-170431.0,0.0
2021-02-12,0.014283914251703902,0.002676682534546393,73945.0,2.115714285714276
2021-02-13,-0.018722954417158703,-0.006834121372661928,-560701.0,0.0
2021-02-14,0.013010083436084903,0.010141019671777718,-135533.0,0.0
2021-02-15,-0.006303251751689901,-0.01050086847914472,587822.0,6.812857142857155
2021-02-16,-0.004499530003389603,0.011102402227415598,76119.0,-0.39714285714285325
2021-02-17,-0.018782728050896404,-0.005240431506094989,119365.0,0.0
2021-02-18,0.022544371193289503,0.0064064866079613925,-214386.0,-6.48142857142858
2021-02-19,0.010568159518220294,-0.003903471891124888,-118822.0,0.0
2021-02-20,-0.014314206190257694,-0.0034580156387453154,-364132.0,0.0
2021-02-21,0.003830605851049107,-0.006454206708374988,202334.0,0.0
2021-02-22,0.0025405661563877996,0.0096488158685189,743822.0,-0.26428571428571956
2021-02-23,-0.0014000003061904048,0.0036674830081486753,13365.0,-2.4471428571428504
2021-02-24,-0.0021630252876874007,-0.009803285567987097,-146653.0,0.2657142857142816
2021-02-25,-0.008478442703957402,1.3698371482517846e-05,-109902.0,0.0
2021-02-26,-0.004614012280677697,-0.002286489805452596,-117346.0,0.0
2021-02-27,-0.001579895319135903,0.006697243844557499,-308886.0,-0.39714285714285325
2021-02-28,0.0305472402662555,0.003909976700794626,-90544.0,5.7542857142857144
2021-03-01,0.001323110568503802,-0.01068538484219983,368101.0,-0.5285714285714391
2021-03-02,-0.020784031900786197,0.007598622257663723,471035.0,0.0
2021-03-03,-0.001361810914612606,-0.0011026481941179278,44203.0,0.0
2021-03-04,0.000993741336927506,-0.006078987906305899,-204381.0,-0.5299999999999869
2021-03-05,0.015593075937879092,-0.0025670862612061085,-56083.0,0.0
2021-03-06,-0.010709112863678594,0.0036378731536841347,-361626.0,0.0
2021-03-07,-0.0070408808516658,0.011404320936637902,-156973.0,-3.7042857142857173
2021-03-08,0.011700688774668101,0.012151134711373801,-43243.0,-0.5285714285714249
2021-03-09,-0.0104755258302488,-0.0062681523364757075,104312.0,-0.7942857142857207
2021-03-10,0.0237060839472171,0.0009620463479430019,518515.0,0.0
2021-03-11,-0.0098359680270768,-0.016671829325148102,292967.0,0.0
2021-03-12,-0.009992699953043103,-0.004390954845977235,-339302.0,-2.0500000000000043
2021-03-13,-0.006164037527131398,0.0028421380679338193,-690148.0,-0.7928571428571374
2021-03-14,0.009879151112333395,0.002903007219226428,156248.0,0.0
2021-03-15,0.001878730523531602,-0.00851155867799852,279008.0,-1.0585714285714332
2021-03-16,-0.006190768007696398,-0.002055204070646688,59277.0,0.0
2021-03-17,-0.0211436321390285,0.01922299842857017,-28530.0,0.0
2021-03-18,0.012981138785075202,-0.012064324214656197,-53570.0,0.0
2021-03-19,0.008379264277603798,0.005270364242983827,-163983.0,0.0
2021-03-20,0.007978177576522492,0.01383353906148227,16701.0,0.0
2021-03-21,-0.0051035855099078875,-0.003442644442257503,676.0,0.0
2021-03-22,0.0024736367205343,-0.014677585396371207,276880.0,0.0
2021-03-23,-0.004517785613878805,-0.005832274211195088,-22952.0,-0.7928571428571445
